Zeit,Kreise_Code,Kreise_Name,pval_baureifsLand,pval_insgesamt,AMR_Key,gLat,gLong,d_kreise
2009,3101,Braunschweig.kreisfreieStadt,84.82,72.01,3101,52.2646577,10.5236066,1
2008,3101,Braunschweig.kreisfreieStadt,147.71,105.19,3101,52.2646577,10.5236066,1
2007,3101,Braunschweig.kreisfreieStadt,178.74,96.68,3101,52.2646577,10.5236066,1
2006,3101,Braunschweig.kreisfreieStadt,144.0,119.3,3101,52.2646577,10.5236066,1
2005,3101,Braunschweig.kreisfreieStadt,147.61,125.68,3101,52.2646577,10.5236066,1
2004,3101,Braunschweig.kreisfreieStadt,176.79,131.41,3101,52.2646577,10.5236066,1
2003,3101,Braunschweig.kreisfreieStadt,144.07,131.13,3101,52.2646577,10.5236066,1
2002,3101,Braunschweig.kreisfreieStadt,135.4,125.41,3101,52.2646577,10.5236066,1
2001,3101,Braunschweig.kreisfreieStadt,129.13,129.99,3101,52.2646577,10.5236066,1
2000,3101,Braunschweig.kreisfreieStadt,125.92,147.99,3101,52.2646577,10.5236066,1
1999,3101,Braunschweig.kreisfreieStadt,107.45,108.78,3101,52.2646577,10.5236066,1
1998,3101,Braunschweig.kreisfreieStadt,114.31,78.02,3101,52.2646577,10.5236066,1
1997,3101,Braunschweig.kreisfreieStadt,136.87,89.03,3101,52.2646577,10.5236066,1
1996,3101,Braunschweig.kreisfreieStadt,101.79,94.09,3101,52.2646577,10.5236066,1
1995,3101,Braunschweig.kreisfreieStadt,69.3,64.94,3101,52.2646577,10.5236066,1
2021,3151,Gifhorn.Landkreis,114.69,84.35,3101,52.4827905,10.5445691,1
2020,3151,Gifhorn.Landkreis,105.36,84.5,3101,52.4827905,10.5445691,1
2019,3151,Gifhorn.Landkreis,73.23,56.1,3101,52.4827905,10.5445691,1
2018,3151,Gifhorn.Landkreis,89.71,57.38,3101,52.4827905,10.5445691,1
2017,3151,Gifhorn.Landkreis,75.35,54.35,3101,52.4827905,10.5445691,1
2016,3151,Gifhorn.Landkreis,81.78,45.89,3101,52.4827905,10.5445691,1
2015,3151,Gifhorn.Landkreis,59.85,42.91,3101,52.4827905,10.5445691,1
2014,3151,Gifhorn.Landkreis,68.09,50.17,3101,52.4827905,10.5445691,1
2013,3151,Gifhorn.Landkreis,67.35,54.09,3101,52.4827905,10.5445691,1
2012,3151,Gifhorn.Landkreis,70.79,57.18,3101,52.4827905,10.5445691,1
2011,3151,Gifhorn.Landkreis,50.0,43.23,3101,52.4827905,10.5445691,1
2010,3151,Gifhorn.Landkreis,68.83,59.58,3101,52.4827905,10.5445691,1
2009,3151,Gifhorn.Landkreis,60.94,43.55,3101,52.4827905,10.5445691,1
2008,3151,Gifhorn.Landkreis,68.65,46.61,3101,52.4827905,10.5445691,1
2007,3151,Gifhorn.Landkreis,69.4,43.37,3101,52.4827905,10.5445691,1
2006,3151,Gifhorn.Landkreis,65.54,40.52,3101,52.4827905,10.5445691,1
2005,3151,Gifhorn.Landkreis,67.14,57.65,3101,52.4827905,10.5445691,1
2004,3151,Gifhorn.Landkreis,63.78,47.54,3101,52.4827905,10.5445691,1
2003,3151,Gifhorn.Landkreis,61.58,47.27,3101,52.4827905,10.5445691,1
2002,3151,Gifhorn.Landkreis,62.19,45.43,3101,52.4827905,10.5445691,1
2001,3151,Gifhorn.Landkreis,58.09,36.18,3101,52.4827905,10.5445691,1
2000,3151,Gifhorn.Landkreis,63.03,44.61,3101,52.4827905,10.5445691,1
1999,3151,Gifhorn.Landkreis,54.18,44.55,3101,52.4827905,10.5445691,1
1998,3151,Gifhorn.Landkreis,50.05,39.97,3101,52.4827905,10.5445691,1
1997,3151,Gifhorn.Landkreis,45.6,32.96,3101,52.4827905,10.5445691,1
1996,3151,Gifhorn.Landkreis,43.35,37.71,3101,52.4827905,10.5445691,1
1995,3151,Gifhorn.Landkreis,32.85,28.88,3101,52.4827905,10.5445691,1
2021,3157,Peine.Landkreis,131.42,107.19,3101,52.3217849,10.2349489,1
2020,3157,Peine.Landkreis,104.59,77.18,3101,52.3217849,10.2349489,1
2019,3157,Peine.Landkreis,113.84,80.94,3101,52.3217849,10.2349489,1
2018,3157,Peine.Landkreis,108.87,93.65,3101,52.3217849,10.2349489,1
2017,3157,Peine.Landkreis,75.53,62.06,3101,52.3217849,10.2349489,1
2016,3157,Peine.Landkreis,79.14,66.22,3101,52.3217849,10.2349489,1
2015,3157,Peine.Landkreis,70.18,61.29,3101,52.3217849,10.2349489,1
2014,3157,Peine.Landkreis,90.41,53.56,3101,52.3217849,10.2349489,1
2013,3157,Peine.Landkreis,77.24,56.06,3101,52.3217849,10.2349489,1
2012,3157,Peine.Landkreis,82.1,70.0,3101,52.3217849,10.2349489,1
2011,3157,Peine.Landkreis,76.77,50.24,3101,52.3217849,10.2349489,1
2010,3157,Peine.Landkreis,80.14,71.1,3101,52.3217849,10.2349489,1
2009,3157,Peine.Landkreis,83.45,64.0,3101,52.3217849,10.2349489,1
2008,3157,Peine.Landkreis,72.58,64.37,3101,52.3217849,10.2349489,1
2007,3157,Peine.Landkreis,70.01,52.2,3101,52.3217849,10.2349489,1
2006,3157,Peine.Landkreis,55.46,42.85,3101,52.3217849,10.2349489,1
2005,3157,Peine.Landkreis,71.47,60.63,3101,52.3217849,10.2349489,1
2004,3157,Peine.Landkreis,72.65,62.55,3101,52.3217849,10.2349489,1
2003,3157,Peine.Landkreis,68.71,58.23,3101,52.3217849,10.2349489,1
2002,3157,Peine.Landkreis,76.29,72.32,3101,52.3217849,10.2349489,1
2001,3157,Peine.Landkreis,70.73,58.34,3101,52.3217849,10.2349489,1
2000,3157,Peine.Landkreis,58.47,52.64,3101,52.3217849,10.2349489,1
1999,3157,Peine.Landkreis,48.69,48.57,3101,52.3217849,10.2349489,1
1998,3157,Peine.Landkreis,42.54,35.38,3101,52.3217849,10.2349489,1
1997,3157,Peine.Landkreis,50.86,38.06,3101,52.3217849,10.2349489,1
1996,3157,Peine.Landkreis,37.07,30.8,3101,52.3217849,10.2349489,1
1995,3157,Peine.Landkreis,26.61,24.07,3101,52.3217849,10.2349489,1
2021,3159,Göttingen.Landkreis,67.92,66.33,3159,51.5328328,9.9351811,1
2020,3159,Göttingen.Landkreis,81.63,75.11,3159,51.5328328,9.9351811,1
2019,3159,Göttingen.Landkreis,75.75,78.19,3159,51.5328328,9.9351811,1
2018,3159,Göttingen.Landkreis,88.36,87.2,3159,51.5328328,9.9351811,1
2017,3159,Göttingen.Landkreis,65.64,57.85,3159,51.5328328,9.9351811,1
2016,3159,Göttingen.Landkreis,70.22,75.39,3159,51.5328328,9.9351811,1
2015,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2014,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2013,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2012,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2011,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2010,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2009,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2008,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2007,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2006,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2005,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2004,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2003,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2002,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2001,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2000,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
1999,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
1998,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
1997,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
1996,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
1995,3159,Göttingen.Landkreis,,,3159,51.5328328,9.9351811,1
2021,3241,RegionHannover.Landkreis,249.76,147.01,3241,53.828167,11.148669,1
2020,3241,RegionHannover.Landkreis,231.73,157.64,3241,53.828167,11.148669,1
2019,3241,RegionHannover.Landkreis,223.7,165.57,3241,53.828167,11.148669,1
2018,3241,RegionHannover.Landkreis,197.65,145.77,3241,53.828167,11.148669,1
2017,3241,RegionHannover.Landkreis,203.36,145.56,3241,53.828167,11.148669,1
2016,3241,RegionHannover.Landkreis,189.67,110.92,3241,53.828167,11.148669,1
2015,3241,RegionHannover.Landkreis,170.82,130.71,3241,53.828167,11.148669,1
2014,3241,RegionHannover.Landkreis,182.05,106.61,3241,53.828167,11.148669,1
2013,3241,RegionHannover.Landkreis,153.03,128.62,3241,53.828167,11.148669,1
2012,3241,RegionHannover.Landkreis,141.41,111.2,3241,53.828167,11.148669,1
2011,3241,RegionHannover.Landkreis,142.12,102.06,3241,53.828167,11.148669,1
2010,3241,RegionHannover.Landkreis,155.75,129.08,3241,53.828167,11.148669,1
2009,3241,RegionHannover.Landkreis,149.53,107.91,3241,53.828167,11.148669,1
2008,3241,RegionHannover.Landkreis,151.49,94.03,3241,53.828167,11.148669,1
2007,3241,RegionHannover.Landkreis,154.44,107.16,3241,53.828167,11.148669,1
2006,3241,RegionHannover.Landkreis,148.77,99.76,3241,53.828167,11.148669,1
2005,3241,RegionHannover.Landkreis,148.1,130.3,3241,53.828167,11.148669,1
2004,3241,RegionHannover.Landkreis,154.31,120.86,3241,53.828167,11.148669,1
2003,3241,RegionHannover.Landkreis,153.25,135.4,3241,53.828167,11.148669,1
2002,3241,RegionHannover.Landkreis,123.07,103.95,3241,53.828167,11.148669,1
2001,3241,RegionHannover.Landkreis,128.3,98.16,3241,53.828167,11.148669,1
2000,3241,RegionHannover.Landkreis,126.32,101.6,3241,53.828167,11.148669,1
1999,3241,RegionHannover.Landkreis,119.05,105.84,3241,53.828167,11.148669,1
1998,3241,RegionHannover.Landkreis,119.54,84.38,3241,53.828167,11.148669,1
1997,3241,RegionHannover.Landkreis,119.17,102.36,3241,53.828167,11.148669,1
1996,3241,RegionHannover.Landkreis,122.84,94.71,3241,53.828167,11.148669,1
1995,3241,RegionHannover.Landkreis,103.82,91.38,3241,53.828167,11.148669,1
2021,3251,Diepholz.Landkreis,109.66,80.98,4011,52.6113677,8.372661,1
2020,3251,Diepholz.Landkreis,87.77,68.5,4011,52.6113677,8.372661,1
2019,3251,Diepholz.Landkreis,88.2,61.0,4011,52.6113677,8.372661,1
2018,3251,Diepholz.Landkreis,77.95,58.93,4011,52.6113677,8.372661,1
2017,3251,Diepholz.Landkreis,70.23,58.27,4011,52.6113677,8.372661,1
2016,3251,Diepholz.Landkreis,68.01,53.23,4011,52.6113677,8.372661,1
2015,3251,Diepholz.Landkreis,66.59,48.72,4011,52.6113677,8.372661,1
2014,3251,Diepholz.Landkreis,67.5,49.51,4011,52.6113677,8.372661,1
2013,3251,Diepholz.Landkreis,61.72,47.45,4011,52.6113677,8.372661,1
2012,3251,Diepholz.Landkreis,60.72,43.0,4011,52.6113677,8.372661,1
2011,3251,Diepholz.Landkreis,57.46,37.42,4011,52.6113677,8.372661,1
2010,3251,Diepholz.Landkreis,58.38,32.83,4011,52.6113677,8.372661,1
2009,3251,Diepholz.Landkreis,86.38,55.84,4011,52.6113677,8.372661,1
2008,3251,Diepholz.Landkreis,61.04,40.47,4011,52.6113677,8.372661,1
2007,3251,Diepholz.Landkreis,38.32,30.39,4011,52.6113677,8.372661,1
2006,3251,Diepholz.Landkreis,45.09,36.0,4011,52.6113677,8.372661,1
2005,3251,Diepholz.Landkreis,46.96,42.18,4011,52.6113677,8.372661,1
2004,3251,Diepholz.Landkreis,55.72,52.8,4011,52.6113677,8.372661,1
2003,3251,Diepholz.Landkreis,53.53,46.28,4011,52.6113677,8.372661,1
2002,3251,Diepholz.Landkreis,53.23,49.8,4011,52.6113677,8.372661,1
2001,3251,Diepholz.Landkreis,56.88,46.29,4011,52.6113677,8.372661,1
2000,3251,Diepholz.Landkreis,48.27,41.58,4011,52.6113677,8.372661,1
1999,3251,Diepholz.Landkreis,51.47,48.41,4011,52.6113677,8.372661,1
1998,3251,Diepholz.Landkreis,46.59,43.9,4011,52.6113677,8.372661,1
1997,3251,Diepholz.Landkreis,43.48,39.34,4011,52.6113677,8.372661,1
1996,3251,Diepholz.Landkreis,45.57,39.04,4011,52.6113677,8.372661,1
1995,3251,Diepholz.Landkreis,31.44,27.74,4011,52.6113677,8.372661,1
2021,3254,Hildesheim.Landkreis,101.37,60.09,3241,52.1521636,9.9513046,1
2020,3254,Hildesheim.Landkreis,99.05,79.3,3241,52.1521636,9.9513046,1
2019,3254,Hildesheim.Landkreis,82.62,71.99,3241,52.1521636,9.9513046,1
2018,3254,Hildesheim.Landkreis,74.79,59.63,3241,52.1521636,9.9513046,1
2017,3254,Hildesheim.Landkreis,43.37,39.5,3241,52.1521636,9.9513046,1
2016,3254,Hildesheim.Landkreis,92.09,59.65,3241,52.1521636,9.9513046,1
2015,3254,Hildesheim.Landkreis,89.35,59.2,3241,52.1521636,9.9513046,1
2014,3254,Hildesheim.Landkreis,123.28,71.74,3241,52.1521636,9.9513046,1
2013,3254,Hildesheim.Landkreis,83.66,62.34,3241,52.1521636,9.9513046,1
2012,3254,Hildesheim.Landkreis,114.74,73.28,3241,52.1521636,9.9513046,1
2011,3254,Hildesheim.Landkreis,92.65,64.12,3241,52.1521636,9.9513046,1
2010,3254,Hildesheim.Landkreis,91.93,51.94,3241,52.1521636,9.9513046,1
2009,3254,Hildesheim.Landkreis,103.95,86.59,3241,52.1521636,9.9513046,1
2008,3254,Hildesheim.Landkreis,79.84,53.77,3241,52.1521636,9.9513046,1
2007,3254,Hildesheim.Landkreis,119.52,53.94,3241,52.1521636,9.9513046,1
2006,3254,Hildesheim.Landkreis,87.99,58.57,3241,52.1521636,9.9513046,1
2005,3254,Hildesheim.Landkreis,79.24,56.23,3241,52.1521636,9.9513046,1
2004,3254,Hildesheim.Landkreis,81.64,63.07,3241,52.1521636,9.9513046,1
2003,3254,Hildesheim.Landkreis,85.11,63.43,3241,52.1521636,9.9513046,1
2002,3254,Hildesheim.Landkreis,67.61,53.68,3241,52.1521636,9.9513046,1
2001,3254,Hildesheim.Landkreis,74.16,42.67,3241,52.1521636,9.9513046,1
2000,3254,Hildesheim.Landkreis,79.16,64.81,3241,52.1521636,9.9513046,1
1999,3254,Hildesheim.Landkreis,83.47,58.83,3241,52.1521636,9.9513046,1
1998,3254,Hildesheim.Landkreis,69.19,37.43,3241,52.1521636,9.9513046,1
1997,3254,Hildesheim.Landkreis,62.99,40.21,3241,52.1521636,9.9513046,1
1996,3254,Hildesheim.Landkreis,59.44,44.8,3241,52.1521636,9.9513046,1
1995,3254,Hildesheim.Landkreis,36.31,31.41,3241,52.1521636,9.9513046,1
2021,3351,Celle.Landkreis,145.0,88.73,3241,52.624056,10.081052,1
2020,3351,Celle.Landkreis,70.59,61.08,3241,52.624056,10.081052,1
2019,3351,Celle.Landkreis,60.75,58.09,3241,52.624056,10.081052,1
2018,3351,Celle.Landkreis,58.93,47.42,3241,52.624056,10.081052,1
2017,3351,Celle.Landkreis,47.17,45.92,3241,52.624056,10.081052,1
2016,3351,Celle.Landkreis,46.29,44.19,3241,52.624056,10.081052,1
2015,3351,Celle.Landkreis,45.82,44.78,3241,52.624056,10.081052,1
2014,3351,Celle.Landkreis,45.86,42.92,3241,52.624056,10.081052,1
2013,3351,Celle.Landkreis,63.43,49.92,3241,52.624056,10.081052,1
2012,3351,Celle.Landkreis,54.53,45.36,3241,52.624056,10.081052,1
2011,3351,Celle.Landkreis,52.19,41.81,3241,52.624056,10.081052,1
2010,3351,Celle.Landkreis,39.33,34.37,3241,52.624056,10.081052,1
2009,3351,Celle.Landkreis,51.9,32.89,3241,52.624056,10.081052,1
2008,3351,Celle.Landkreis,58.08,45.37,3241,52.624056,10.081052,1
2007,3351,Celle.Landkreis,53.45,41.46,3241,52.624056,10.081052,1
2006,3351,Celle.Landkreis,55.21,50.08,3241,52.624056,10.081052,1
2005,3351,Celle.Landkreis,50.28,38.85,3241,52.624056,10.081052,1
2004,3351,Celle.Landkreis,54.02,44.71,3241,52.624056,10.081052,1
2003,3351,Celle.Landkreis,57.19,47.91,3241,52.624056,10.081052,1
2002,3351,Celle.Landkreis,51.96,38.33,3241,52.624056,10.081052,1
2001,3351,Celle.Landkreis,50.65,37.04,3241,52.624056,10.081052,1
2000,3351,Celle.Landkreis,49.21,40.36,3241,52.624056,10.081052,1
1999,3351,Celle.Landkreis,46.07,32.12,3241,52.624056,10.081052,1
1998,3351,Celle.Landkreis,41.98,30.29,3241,52.624056,10.081052,1
1997,3351,Celle.Landkreis,33.99,27.66,3241,52.624056,10.081052,1
1996,3351,Celle.Landkreis,40.51,28.71,3241,52.624056,10.081052,1
1995,3351,Celle.Landkreis,33.72,24.66,3241,52.624056,10.081052,1
2021,3355,Lüneburg.Landkreis,182.4,72.33,2000,53.248706,10.407855,1
2020,3355,Lüneburg.Landkreis,132.49,119.76,2000,53.248706,10.407855,1
2019,3355,Lüneburg.Landkreis,124.69,122.24,2000,53.248706,10.407855,1
2018,3355,Lüneburg.Landkreis,93.96,87.91,2000,53.248706,10.407855,1
2017,3355,Lüneburg.Landkreis,98.22,87.63,2000,53.248706,10.407855,1
2016,3355,Lüneburg.Landkreis,76.52,74.91,2000,53.248706,10.407855,1
2015,3355,Lüneburg.Landkreis,121.2,111.94,2000,53.248706,10.407855,1
2014,3355,Lüneburg.Landkreis,82.57,74.98,2000,53.248706,10.407855,1
2013,3355,Lüneburg.Landkreis,82.89,82.28,2000,53.248706,10.407855,1
2012,3355,Lüneburg.Landkreis,80.12,75.76,2000,53.248706,10.407855,1
2011,3355,Lüneburg.Landkreis,76.72,75.73,2000,53.248706,10.407855,1
2010,3355,Lüneburg.Landkreis,75.93,69.12,2000,53.248706,10.407855,1
2009,3355,Lüneburg.Landkreis,93.83,77.04,2000,53.248706,10.407855,1
2008,3355,Lüneburg.Landkreis,76.45,63.05,2000,53.248706,10.407855,1
2007,3355,Lüneburg.Landkreis,75.99,55.2,2000,53.248706,10.407855,1
2006,3355,Lüneburg.Landkreis,72.78,50.76,2000,53.248706,10.407855,1
2005,3355,Lüneburg.Landkreis,83.4,71.05,2000,53.248706,10.407855,1
2004,3355,Lüneburg.Landkreis,73.81,51.97,2000,53.248706,10.407855,1
2003,3355,Lüneburg.Landkreis,79.3,69.31,2000,53.248706,10.407855,1
2002,3355,Lüneburg.Landkreis,78.04,63.35,2000,53.248706,10.407855,1
2001,3355,Lüneburg.Landkreis,66.99,62.55,2000,53.248706,10.407855,1
2000,3355,Lüneburg.Landkreis,64.2,51.1,2000,53.248706,10.407855,1
1999,3355,Lüneburg.Landkreis,58.57,52.91,2000,53.248706,10.407855,1
1998,3355,Lüneburg.Landkreis,52.46,42.69,2000,53.248706,10.407855,1
1997,3355,Lüneburg.Landkreis,51.24,41.72,2000,53.248706,10.407855,1
1996,3355,Lüneburg.Landkreis,49.86,41.12,2000,53.248706,10.407855,1
1995,3355,Lüneburg.Landkreis,37.3,32.71,2000,53.248706,10.407855,1
2021,3357,Rotenburg(Wümme).Landkreis,76.35,76.13,4011,53.1108906,9.4049292,1
2020,3357,Rotenburg(Wümme).Landkreis,65.63,49.93,4011,53.1108906,9.4049292,1
2019,3357,Rotenburg(Wümme).Landkreis,54.17,46.37,4011,53.1108906,9.4049292,1
2018,3357,Rotenburg(Wümme).Landkreis,55.1,37.77,4011,53.1108906,9.4049292,1
2017,3357,Rotenburg(Wümme).Landkreis,43.51,41.78,4011,53.1108906,9.4049292,1
2016,3357,Rotenburg(Wümme).Landkreis,47.63,41.95,4011,53.1108906,9.4049292,1
2015,3357,Rotenburg(Wümme).Landkreis,47.97,42.76,4011,53.1108906,9.4049292,1
2014,3357,Rotenburg(Wümme).Landkreis,47.24,37.66,4011,53.1108906,9.4049292,1
2013,3357,Rotenburg(Wümme).Landkreis,50.49,38.98,4011,53.1108906,9.4049292,1
2012,3357,Rotenburg(Wümme).Landkreis,36.43,25.58,4011,53.1108906,9.4049292,1
2011,3357,Rotenburg(Wümme).Landkreis,36.79,26.03,4011,53.1108906,9.4049292,1
2010,3357,Rotenburg(Wümme).Landkreis,42.47,31.9,4011,53.1108906,9.4049292,1
2009,3357,Rotenburg(Wümme).Landkreis,47.93,35.42,4011,53.1108906,9.4049292,1
2008,3357,Rotenburg(Wümme).Landkreis,40.98,28.97,4011,53.1108906,9.4049292,1
2007,3357,Rotenburg(Wümme).Landkreis,39.42,30.35,4011,53.1108906,9.4049292,1
2006,3357,Rotenburg(Wümme).Landkreis,41.59,30.16,4011,53.1108906,9.4049292,1
2005,3357,Rotenburg(Wümme).Landkreis,44.89,33.95,4011,53.1108906,9.4049292,1
2004,3357,Rotenburg(Wümme).Landkreis,40.63,34.93,4011,53.1108906,9.4049292,1
2003,3357,Rotenburg(Wümme).Landkreis,43.41,33.25,4011,53.1108906,9.4049292,1
2002,3357,Rotenburg(Wümme).Landkreis,41.47,33.01,4011,53.1108906,9.4049292,1
2001,3357,Rotenburg(Wümme).Landkreis,35.11,28.59,4011,53.1108906,9.4049292,1
2000,3357,Rotenburg(Wümme).Landkreis,33.23,22.36,4011,53.1108906,9.4049292,1
1999,3357,Rotenburg(Wümme).Landkreis,31.98,26.31,4011,53.1108906,9.4049292,1
1998,3357,Rotenburg(Wümme).Landkreis,32.23,26.83,4011,53.1108906,9.4049292,1
1997,3357,Rotenburg(Wümme).Landkreis,26.95,20.53,4011,53.1108906,9.4049292,1
1996,3357,Rotenburg(Wümme).Landkreis,27.25,20.0,4011,53.1108906,9.4049292,1
1995,3357,Rotenburg(Wümme).Landkreis,28.82,20.34,4011,53.1108906,9.4049292,1
2021,3359,Stade.Landkreis,134.88,93.29,2000,53.599794,9.475438,1
2020,3359,Stade.Landkreis,106.22,88.3,2000,53.599794,9.475438,1
2019,3359,Stade.Landkreis,99.53,92.55,2000,53.599794,9.475438,1
2018,3359,Stade.Landkreis,111.81,77.34,2000,53.599794,9.475438,1
2017,3359,Stade.Landkreis,91.82,77.97,2000,53.599794,9.475438,1
2016,3359,Stade.Landkreis,78.72,61.55,2000,53.599794,9.475438,1
2015,3359,Stade.Landkreis,86.94,67.02,2000,53.599794,9.475438,1
2014,3359,Stade.Landkreis,93.69,69.12,2000,53.599794,9.475438,1
2013,3359,Stade.Landkreis,89.27,67.75,2000,53.599794,9.475438,1
2012,3359,Stade.Landkreis,95.98,76.0,2000,53.599794,9.475438,1
2011,3359,Stade.Landkreis,77.7,65.23,2000,53.599794,9.475438,1
2010,3359,Stade.Landkreis,81.83,51.24,2000,53.599794,9.475438,1
2009,3359,Stade.Landkreis,100.55,63.96,2000,53.599794,9.475438,1
2008,3359,Stade.Landkreis,69.97,48.15,2000,53.599794,9.475438,1
2007,3359,Stade.Landkreis,108.58,72.58,2000,53.599794,9.475438,1
2006,3359,Stade.Landkreis,85.69,56.05,2000,53.599794,9.475438,1
2005,3359,Stade.Landkreis,91.21,51.74,2000,53.599794,9.475438,1
2004,3359,Stade.Landkreis,77.52,49.93,2000,53.599794,9.475438,1
2003,3359,Stade.Landkreis,85.19,70.11,2000,53.599794,9.475438,1
2002,3359,Stade.Landkreis,86.29,63.13,2000,53.599794,9.475438,1
2001,3359,Stade.Landkreis,74.94,50.58,2000,53.599794,9.475438,1
2000,3359,Stade.Landkreis,73.69,52.4,2000,53.599794,9.475438,1
1999,3359,Stade.Landkreis,68.12,39.26,2000,53.599794,9.475438,1
1998,3359,Stade.Landkreis,59.53,40.59,2000,53.599794,9.475438,1
1997,3359,Stade.Landkreis,51.67,42.72,2000,53.599794,9.475438,1
1996,3359,Stade.Landkreis,39.78,30.42,2000,53.599794,9.475438,1
1995,3359,Stade.Landkreis,41.8,29.78,2000,53.599794,9.475438,1
2021,3361,Verden.Landkreis,157.95,99.75,4011,52.922341,9.228153,1
2020,3361,Verden.Landkreis,138.34,108.87,4011,52.922341,9.228153,1
2019,3361,Verden.Landkreis,97.91,77.94,4011,52.922341,9.228153,1
2018,3361,Verden.Landkreis,125.83,66.23,4011,52.922341,9.228153,1
2017,3361,Verden.Landkreis,99.15,71.38,4011,52.922341,9.228153,1
2016,3361,Verden.Landkreis,110.22,74.55,4011,52.922341,9.228153,1
2015,3361,Verden.Landkreis,102.59,64.72,4011,52.922341,9.228153,1
2014,3361,Verden.Landkreis,100.22,68.99,4011,52.922341,9.228153,1
2013,3361,Verden.Landkreis,88.87,58.24,4011,52.922341,9.228153,1
2012,3361,Verden.Landkreis,81.14,54.42,4011,52.922341,9.228153,1
2011,3361,Verden.Landkreis,95.78,63.37,4011,52.922341,9.228153,1
2010,3361,Verden.Landkreis,85.06,58.3,4011,52.922341,9.228153,1
2009,3361,Verden.Landkreis,87.02,70.61,4011,52.922341,9.228153,1
2008,3361,Verden.Landkreis,81.38,53.8,4011,52.922341,9.228153,1
2007,3361,Verden.Landkreis,78.91,50.7,4011,52.922341,9.228153,1
2006,3361,Verden.Landkreis,68.29,54.73,4011,52.922341,9.228153,1
2005,3361,Verden.Landkreis,74.23,51.57,4011,52.922341,9.228153,1
2004,3361,Verden.Landkreis,63.66,53.06,4011,52.922341,9.228153,1
2003,3361,Verden.Landkreis,76.69,52.33,4011,52.922341,9.228153,1
2002,3361,Verden.Landkreis,62.86,56.62,4011,52.922341,9.228153,1
